399001,NEUTRAL
399002,POSITIVE
399003,NEUTRAL
399004,NEUTRAL
399005,NEUTRAL
399006,NEUTRAL
399007,NEUTRAL
399008,NEUTRAL
399009,NEUTRAL
399010,NEUTRAL
399011,NEUTRAL
399012,NEUTRAL
399013,NEUTRAL
399014,NEUTRAL
399015,POSITIVE
399016,NEUTRAL
399017,NEUTRAL
399018,NEUTRAL
399019,POSITIVE
399020,NEUTRAL
399021,NEGATIVE
399022,POSITIVE
399023,NEGATIVE
399024,POSITIVE
399025,NEUTRAL
399026,NEUTRAL
399027,NEUTRAL
399028,NEUTRAL
399029,POSITIVE
399030,POSITIVE
399031,NEUTRAL
399032,NEUTRAL
399033,NEUTRAL
399034,NEUTRAL
399035,BAD_CONTEXT
399036,NEUTRAL
399037,POSITIVE
399038,NEUTRAL
399039,POSITIVE
399040,NEUTRAL
399041,NEUTRAL
399042,NEUTRAL
399043,NEUTRAL
399044,NEUTRAL
399045,NEUTRAL
399046,NEUTRAL
399047,NEGATIVE
399048,NEUTRAL
399049,NEUTRAL
399050,NEUTRAL
399051,NEUTRAL
399052,NEUTRAL
399053,NEUTRAL
399054,POSITIVE
399055,NEUTRAL
399056,BAD_CONTEXT
399057,NEUTRAL
399058,POSITIVE
399059,NEUTRAL
399060,NEUTRAL
399061,NEUTRAL
399062,NEUTRAL
399063,NEUTRAL
399064,NEUTRAL
399065,NEUTRAL
399066,POSITIVE
399067,NEUTRAL
399068,NEUTRAL
399069,POSITIVE
399070,NEUTRAL
399071,NEUTRAL
399072,NEUTRAL
399073,NEUTRAL
399074,NEUTRAL
399075,NEUTRAL
399076,POSITIVE
399077,POSITIVE
399078,NEUTRAL
399079,NEUTRAL
399080,NEUTRAL
399081,NEUTRAL
399082,NEGATIVE
399083,NEUTRAL
399084,POSITIVE
399085,NEUTRAL
399086,NEUTRAL
399087,POSITIVE
399088,NEUTRAL
399089,POSITIVE
399090,NEUTRAL
399091,POSITIVE
399092,NEUTRAL
399093,POSITIVE
399094,NEUTRAL
399095,POSITIVE
399096,NEUTRAL
399097,NEUTRAL
399098,NEUTRAL
399099,NEUTRAL
399100,POSITIVE
399101,NEUTRAL
399102,NEUTRAL
399103,POSITIVE
399104,BAD_CONTEXT
399105,NEGATIVE
399106,POSITIVE
399107,POSITIVE
399108,NEUTRAL
399109,NEUTRAL
399110,NEUTRAL
399111,POSITIVE
399112,NEUTRAL
399113,NEGATIVE
399114,NEUTRAL
399115,NEGATIVE
399116,NEUTRAL
399117,NEUTRAL
399118,NEGATIVE
399119,NEUTRAL
399120,NEUTRAL
399121,NEUTRAL
399122,NEUTRAL
399123,POSITIVE
399124,NEGATIVE
399125,NEUTRAL
399126,NEGATIVE
399127,NEGATIVE
399128,NEUTRAL
399129,NEGATIVE
399130,NEUTRAL
399131,NEGATIVE
399132,NEUTRAL
399133,POSITIVE
399134,NEGATIVE
399135,NEGATIVE
399136,NEUTRAL
399137,NEGATIVE
399138,NEGATIVE
399139,POSITIVE
399140,NEUTRAL
399141,NEUTRAL
399142,NEUTRAL
399143,NEGATIVE
399144,NEUTRAL
399145,NEUTRAL
399146,POSITIVE
399147,POSITIVE
399148,NEUTRAL
399149,POSITIVE
399150,NEGATIVE
399151,NEGATIVE
399152,NEUTRAL
399153,NEUTRAL
399154,NEUTRAL
399155,NEUTRAL
399156,NEUTRAL
399157,NEUTRAL
399158,NEGATIVE
399159,POSITIVE
399160,POSITIVE
399161,POSITIVE
399162,NEUTRAL
399163,POSITIVE
399164,NEGATIVE
399165,BAD_CONTEXT
399166,NEUTRAL
399167,POSITIVE
399168,NEGATIVE
399169,NEUTRAL
399170,NEUTRAL
399171,NEUTRAL
399172,NEUTRAL
399173,POSITIVE
399174,NEUTRAL
399175,POSITIVE
399176,BAD_CONTEXT
399177,NEUTRAL
399178,POSITIVE
399179,NEGATIVE
399180,NEUTRAL
399181,POSITIVE
399182,NEGATIVE
399183,POSITIVE
399184,NEUTRAL
399185,NEUTRAL
399186,BAD_CONTEXT
399187,NEUTRAL
399188,POSITIVE
399189,NEUTRAL
399190,POSITIVE
399191,NEGATIVE
399192,NEUTRAL
399193,NEUTRAL
399194,NEUTRAL
399195,NEGATIVE
399196,NEUTRAL
399197,BAD_CONTEXT
399198,NEGATIVE
399199,BAD_CONTEXT
399200,NEUTRAL
399201,POSITIVE
399202,BAD_CONTEXT
399203,NEUTRAL
399204,NEUTRAL
399205,POSITIVE
399206,NEUTRAL
399207,NEUTRAL
399208,NEGATIVE
399209,NEUTRAL
399210,NEUTRAL
399211,NEUTRAL
399212,POSITIVE
399213,NEUTRAL
399214,NEUTRAL
399215,NEGATIVE
399216,NEUTRAL
399217,NEUTRAL
399218,NEUTRAL
399219,NEUTRAL
399220,POSITIVE
399221,NEGATIVE
399222,NEUTRAL
399223,NEUTRAL
399224,NEUTRAL
399225,NEUTRAL
399226,NEUTRAL
399227,NEUTRAL
399228,NEUTRAL
399229,NEUTRAL
399230,POSITIVE
399231,NEUTRAL
399232,NEUTRAL
399233,POSITIVE
399234,NEUTRAL
399235,NEUTRAL
399236,NEUTRAL
399237,POSITIVE
399238,NEUTRAL
399239,NEUTRAL
399240,POSITIVE
399241,NEUTRAL
399242,NEUTRAL
399243,NEUTRAL
399244,NEUTRAL
399245,BAD_CONTEXT
399246,NEGATIVE
399247,NEUTRAL
399248,NEUTRAL
399249,NEUTRAL
399250,NEUTRAL
399251,NEUTRAL
399252,POSITIVE
399253,POSITIVE
399254,NEUTRAL
399255,POSITIVE
399256,NEUTRAL
399257,POSITIVE
399258,NEUTRAL
399259,POSITIVE
399260,NEUTRAL
399261,POSITIVE
399262,POSITIVE
399263,NEUTRAL
399264,NEUTRAL
399265,POSITIVE
399266,NEGATIVE
399267,POSITIVE
399268,POSITIVE
399269,NEGATIVE
399270,NEUTRAL
399271,NEUTRAL
399272,POSITIVE
399273,POSITIVE
399274,NEUTRAL
399275,NEGATIVE
399276,NEUTRAL
399277,POSITIVE
399278,NEUTRAL
399279,NEUTRAL
399280,NEUTRAL
399281,POSITIVE
399282,NEUTRAL
399283,NEUTRAL
399284,POSITIVE
399285,NEUTRAL
399286,BAD_CONTEXT
399287,POSITIVE
399288,NEGATIVE
399289,NEGATIVE
399290,NEGATIVE
399291,NEUTRAL
399292,NEUTRAL
399293,POSITIVE
399294,NEUTRAL
399295,NEGATIVE
399296,POSITIVE
399297,NEUTRAL
399298,NEGATIVE
399299,NEGATIVE
399300,NEGATIVE
399301,NEUTRAL
399302,NEUTRAL
399303,NEUTRAL
399304,NEUTRAL
399305,NEUTRAL
399306,NEUTRAL
399307,NEUTRAL
399308,BAD_CONTEXT
399309,NEUTRAL
399310,NEUTRAL
399311,NEUTRAL
399312,NEUTRAL
399313,NEUTRAL
399314,NEUTRAL
399315,NEUTRAL
399316,NEUTRAL
399317,NEUTRAL
399318,NEUTRAL
399319,NEUTRAL
399320,POSITIVE
399321,NEUTRAL
399322,NEUTRAL
399323,POSITIVE
399324,POSITIVE
399325,BAD_CONTEXT
399326,NEUTRAL
399327,POSITIVE
399328,POSITIVE
399329,NEUTRAL
399330,NEUTRAL
399331,BAD_CONTEXT
399332,NEUTRAL
399333,NEUTRAL
399334,NEUTRAL
399335,NEUTRAL
399336,NEUTRAL
399337,POSITIVE
399338,NEGATIVE
399339,BAD_CONTEXT
399340,POSITIVE
399341,NEGATIVE
399342,NEGATIVE
399343,NEUTRAL
399344,POSITIVE
399345,NEUTRAL
399346,POSITIVE
399347,NEUTRAL
399348,POSITIVE
399349,POSITIVE
399350,NEUTRAL
399351,NEUTRAL
399352,NEGATIVE
399353,NEGATIVE
399354,NEUTRAL
399355,POSITIVE
399356,NEUTRAL
399357,POSITIVE
399358,POSITIVE
399359,POSITIVE
399360,POSITIVE
399361,POSITIVE
399362,POSITIVE
399363,POSITIVE
399364,BAD_CONTEXT
399365,NEGATIVE
399366,NEUTRAL
399367,POSITIVE
399368,POSITIVE
399369,POSITIVE
399370,BAD_CONTEXT
399371,POSITIVE
399372,POSITIVE
399373,NEGATIVE
399374,NEUTRAL
399375,NEUTRAL
399376,NEUTRAL
399377,NEUTRAL
399378,NEUTRAL
399379,NEUTRAL
399380,NEUTRAL
399381,NEUTRAL
399382,NEUTRAL
399383,NEUTRAL
399384,NEUTRAL
399385,NEUTRAL
399386,NEUTRAL
399387,NEUTRAL
399388,NEUTRAL
399389,NEUTRAL
399390,NEUTRAL
399391,NEUTRAL
399392,NEUTRAL
399393,NEUTRAL
399394,NEUTRAL
399395,NEUTRAL
399396,NEUTRAL
399397,NEUTRAL
399398,NEUTRAL
399399,NEUTRAL
399400,NEUTRAL
399401,NEUTRAL
399402,NEUTRAL
399403,NEUTRAL
399404,NEUTRAL
399405,NEUTRAL
399406,NEUTRAL
399407,NEUTRAL
399408,NEUTRAL
399409,NEUTRAL
399410,NEUTRAL
399411,NEUTRAL
399412,NEUTRAL
399413,NEUTRAL
399414,NEGATIVE
399415,NEGATIVE
399416,NEGATIVE
399417,POSITIVE
399418,POSITIVE
399419,NEUTRAL
399420,NEUTRAL
399421,NEUTRAL
399422,BAD_CONTEXT
399423,NEUTRAL
399424,POSITIVE
399425,NEUTRAL
399426,BAD_CONTEXT
399427,POSITIVE
399428,NEUTRAL
399429,POSITIVE
399430,POSITIVE
399431,POSITIVE
399432,POSITIVE
399433,POSITIVE
399434,NEUTRAL
399435,POSITIVE
399436,NEUTRAL
399437,POSITIVE
399438,POSITIVE
399439,NEUTRAL
399440,POSITIVE
399441,NEUTRAL
399442,NEUTRAL
399443,POSITIVE
399444,POSITIVE
399445,NEUTRAL
399446,NEUTRAL
399447,POSITIVE
399448,NEUTRAL
399449,POSITIVE
399450,POSITIVE
399451,NEGATIVE
399452,POSITIVE
399453,NEGATIVE
399454,NEGATIVE
399455,NEUTRAL
399456,NEUTRAL
399457,NEUTRAL
399458,NEUTRAL
399459,NEUTRAL
399460,NEUTRAL
399461,POSITIVE
399462,NEUTRAL
399463,NEUTRAL
399464,NEUTRAL
399465,NEUTRAL
399466,POSITIVE
399467,NEUTRAL
399468,NEUTRAL
399469,BAD_CONTEXT
399470,NEUTRAL
399471,NEUTRAL
399472,POSITIVE
399473,POSITIVE
399474,NEUTRAL
399475,NEUTRAL
399476,NEUTRAL
399477,NEUTRAL
399478,NEUTRAL
399479,NEUTRAL
399480,POSITIVE
399481,NEUTRAL
399482,POSITIVE
399483,POSITIVE
399484,NEUTRAL
399485,POSITIVE
399486,NEUTRAL
