349001,NEUTRAL
349002,NEUTRAL
349003,NEUTRAL
349004,POSITIVE
349005,NEUTRAL
349006,NEUTRAL
349007,NEUTRAL
349008,NEUTRAL
349009,NEUTRAL
349010,NEUTRAL
349011,NEUTRAL
349012,NEUTRAL
349013,NEUTRAL
349014,NEUTRAL
349015,NEUTRAL
349016,NEUTRAL
349017,NEGATIVE
349018,NEUTRAL
349019,POSITIVE
349020,NEUTRAL
349021,BAD_CONTEXT
349022,NEUTRAL
349023,POSITIVE
349024,NEGATIVE
349025,NEUTRAL
349026,POSITIVE
349027,BAD_CONTEXT
349028,NEUTRAL
349029,POSITIVE
349030,NEUTRAL
349031,NEUTRAL
349032,NEUTRAL
349033,NEUTRAL
349034,NEGATIVE
349035,POSITIVE
349036,POSITIVE
349037,NEUTRAL
349038,NEGATIVE
349039,NEGATIVE
349040,POSITIVE
349041,NEGATIVE
349042,NEGATIVE
349043,POSITIVE
349044,NEUTRAL
349045,NEUTRAL
349046,POSITIVE
349047,NEUTRAL
349048,NEUTRAL
349049,NEUTRAL
349050,NEUTRAL
349051,NEUTRAL
349052,NEUTRAL
349053,NEUTRAL
349054,NEUTRAL
349055,NEUTRAL
349056,NEUTRAL
349057,NEUTRAL
349058,NEUTRAL
349059,POSITIVE
349060,NEUTRAL
349061,NEUTRAL
349062,NEGATIVE
349063,NEUTRAL
349064,NEUTRAL
349065,NEGATIVE
349066,POSITIVE
349067,NEUTRAL
349068,NEUTRAL
349069,POSITIVE
349070,NEUTRAL
349071,NEUTRAL
349072,NEUTRAL
349073,POSITIVE
349074,NEUTRAL
349075,POSITIVE
349076,NEUTRAL
349077,NEUTRAL
349078,POSITIVE
349079,BAD_CONTEXT
349080,NEUTRAL
349081,NEUTRAL
349082,POSITIVE
349083,NEUTRAL
349084,NEUTRAL
349085,POSITIVE
349086,NEUTRAL
349087,POSITIVE
349088,POSITIVE
349089,NEUTRAL
349090,POSITIVE
349091,NEUTRAL
349092,POSITIVE
349093,NEUTRAL
349094,NEUTRAL
349095,POSITIVE
349096,NEUTRAL
349097,NEGATIVE
349098,NEUTRAL
349099,NEUTRAL
349100,NEUTRAL
349101,NEUTRAL
349102,NEUTRAL
349103,NEUTRAL
349104,POSITIVE
349105,NEUTRAL
349106,NEUTRAL
349107,BAD_CONTEXT
349108,POSITIVE
349109,NEUTRAL
349110,NEUTRAL
349111,POSITIVE
349112,POSITIVE
349113,POSITIVE
349114,POSITIVE
349115,POSITIVE
349116,NEGATIVE
349117,NEUTRAL
349118,NEUTRAL
349119,NEUTRAL
349120,NEUTRAL
349121,NEUTRAL
349122,NEUTRAL
349123,NEUTRAL
349124,NEUTRAL
349125,NEGATIVE
349126,NEUTRAL
349127,NEUTRAL
349128,NEUTRAL
349129,POSITIVE
349130,NEUTRAL
349131,NEGATIVE
349132,NEUTRAL
349133,NEUTRAL
349134,POSITIVE
349135,POSITIVE
349136,NEUTRAL
349137,NEUTRAL
349138,POSITIVE
349139,NEUTRAL
349140,NEGATIVE
349141,POSITIVE
349142,POSITIVE
349143,POSITIVE
349144,POSITIVE
349145,BAD_CONTEXT
349146,NEUTRAL
349147,NEUTRAL
349148,NEUTRAL
349149,NEUTRAL
349150,NEGATIVE
349151,NEUTRAL
349152,NEUTRAL
349153,NEUTRAL
349154,NEGATIVE
349155,POSITIVE
349156,NEGATIVE
349157,NEUTRAL
349158,NEUTRAL
349159,NEUTRAL
349160,NEUTRAL
349161,NEGATIVE
349162,NEUTRAL
349163,NEUTRAL
349164,POSITIVE
349165,NEUTRAL
349166,NEGATIVE
349167,NEUTRAL
349168,NEUTRAL
349169,BAD_CONTEXT
349170,NEUTRAL
349171,POSITIVE
349172,POSITIVE
349173,NEUTRAL
349174,NEUTRAL
349175,POSITIVE
349176,POSITIVE
349177,BAD_CONTEXT
349178,NEUTRAL
349179,NEGATIVE
349180,NEUTRAL
349181,POSITIVE
349182,NEUTRAL
349183,BAD_CONTEXT
349184,NEUTRAL
349185,NEUTRAL
349186,NEUTRAL
