559001,CRITICIZING
559002,CRITICIZING
559003,CRITICIZING
559004,CRITICIZING
559005,CRITICIZING
559006,CRITICIZING
559007,CRITICIZING
559008,CRITICIZING
559009,CRITICIZING
559010,CRITICIZING
559011,CRITICIZING
559012,CRITICIZING
559013,CRITICIZING
559014,CRITICIZING
559015,CRITICIZING
559016,CRITICIZING
559017,CRITICIZING
559018,CRITICIZING
559019,CRITICIZING
559020,CRITICIZING
559021,NEUTRAL_OR_UNKNOWN
559022,CRITICIZING
559023,CRITICIZING
559024,CRITICIZING
559025,CRITICIZING
559026,CRITICIZING
559027,CRITICIZING
559028,CRITICIZING
559029,CRITICIZING
559030,NEUTRAL_OR_UNKNOWN
559031,CRITICIZING
559032,NEUTRAL_OR_UNKNOWN
559033,CRITICIZING
559034,CRITICIZING
559035,NEUTRAL_OR_UNKNOWN
559036,NEUTRAL_OR_UNKNOWN
559037,CRITICIZING
559038,CRITICIZING
559039,CRITICIZING
559040,USE
559041,CRITICIZING
559042,CRITICIZING
559043,CRITICIZING
559044,CRITICIZING
559045,CRITICIZING
559046,NEUTRAL_OR_UNKNOWN
559047,CRITICIZING
559048,CRITICIZING
559049,CRITICIZING
559050,CRITICIZING
559051,CRITICIZING
559052,CRITICIZING
559053,CRITICIZING
559054,CRITICIZING
559055,CRITICIZING
559056,CRITICIZING
559057,CRITICIZING
559058,CRITICIZING
559059,CRITICIZING
559060,CRITICIZING
559061,CRITICIZING
559062,NEUTRAL_OR_UNKNOWN
559063,CRITICIZING
559064,NEUTRAL_OR_UNKNOWN
559065,CRITICIZING
559066,CRITICIZING
559067,CRITICIZING
559068,CRITICIZING
559069,CRITICIZING
559070,CRITICIZING
559071,CRITICIZING
559072,CRITICIZING
559073,CRITICIZING
559074,CRITICIZING
559075,CRITICIZING
559076,CRITICIZING
559077,CRITICIZING
559078,CRITICIZING
559079,CRITICIZING
559080,CRITICIZING
559081,CRITICIZING
559082,CRITICIZING
559083,CRITICIZING
559084,CRITICIZING
559085,CRITICIZING
559086,NEUTRAL_OR_UNKNOWN
559087,CRITICIZING
559088,CRITICIZING
559089,CRITICIZING
559090,CRITICIZING
559091,CRITICIZING
559092,CRITICIZING
559093,CRITICIZING
559094,CRITICIZING
559095,CRITICIZING
559096,CRITICIZING
559097,CRITICIZING
559098,CRITICIZING
559099,CRITICIZING
559100,CRITICIZING
559101,BASIS
559102,CRITICIZING
559103,CRITICIZING
559104,CRITICIZING
559105,CRITICIZING
559106,COMPARISON
559107,CRITICIZING
559108,CRITICIZING
559109,CRITICIZING
559110,CRITICIZING
559111,CRITICIZING
559112,CRITICIZING
559113,NEUTRAL_OR_UNKNOWN
559114,CRITICIZING
559115,CRITICIZING
559116,CRITICIZING
559117,CRITICIZING
559118,BASIS
559119,CRITICIZING
559120,CRITICIZING
559121,CRITICIZING
559122,CRITICIZING
559123,CRITICIZING
559124,CRITICIZING
559125,SUBSTANTIATING
559126,CRITICIZING
559127,CRITICIZING
559128,CRITICIZING
559129,CRITICIZING
559130,CRITICIZING
559131,CRITICIZING
559132,CRITICIZING
559133,CRITICIZING
559134,NEUTRAL_OR_UNKNOWN
559135,CRITICIZING
559136,NEUTRAL_OR_UNKNOWN
559137,CRITICIZING
559138,CRITICIZING
559139,CRITICIZING
559140,CRITICIZING
559141,CRITICIZING
559142,CRITICIZING
559143,CRITICIZING
559144,CRITICIZING
559145,CRITICIZING
559146,CRITICIZING
559147,NEUTRAL_OR_UNKNOWN
559148,CRITICIZING
559149,CRITICIZING
559150,CRITICIZING
559151,CRITICIZING
559152,NEUTRAL_OR_UNKNOWN
559153,CRITICIZING
559154,CRITICIZING
559155,CRITICIZING
559156,USE
559157,CRITICIZING
559158,BASIS
559159,CRITICIZING
559160,CRITICIZING
559161,COMPARISON
559162,CRITICIZING
559163,CRITICIZING
559164,CRITICIZING
559165,CRITICIZING
559166,CRITICIZING
559167,CRITICIZING
559168,CRITICIZING
559169,NEUTRAL_OR_UNKNOWN
