419001,CRITICIZING
419002,CRITICIZING
419003,CRITICIZING
419004,CRITICIZING
419005,CRITICIZING
419006,CRITICIZING
419007,CRITICIZING
419008,CRITICIZING
419009,CRITICIZING
419010,CRITICIZING
419011,CRITICIZING
419012,CRITICIZING
419013,CRITICIZING
419014,CRITICIZING
419015,CRITICIZING
419016,CRITICIZING
419017,CRITICIZING
419018,CRITICIZING
419019,CRITICIZING
419020,CRITICIZING
419021,SUBSTANTIATING
419022,CRITICIZING
419023,CRITICIZING
419024,CRITICIZING
419025,CRITICIZING
419026,NEUTRAL_OR_UNKNOWN
419027,NEUTRAL_OR_UNKNOWN
419028,CRITICIZING
419029,CRITICIZING
419030,CRITICIZING
419031,USE
419032,CRITICIZING
419033,CRITICIZING
419034,CRITICIZING
419035,CRITICIZING
419036,CRITICIZING
419037,CRITICIZING
419038,CRITICIZING
419039,CRITICIZING
419040,CRITICIZING
419041,CRITICIZING
419042,CRITICIZING
419043,CRITICIZING
419044,CRITICIZING
419045,CRITICIZING
419046,CRITICIZING
419047,CRITICIZING
419048,CRITICIZING
419049,CRITICIZING
419050,NEUTRAL_OR_UNKNOWN
419051,CRITICIZING
419052,CRITICIZING
419053,BASIS
419054,CRITICIZING
419055,CRITICIZING
419056,CRITICIZING
419057,CRITICIZING
419058,CRITICIZING
419059,CRITICIZING
419060,CRITICIZING
419061,CRITICIZING
419062,CRITICIZING
419063,CRITICIZING
419064,NEUTRAL_OR_UNKNOWN
419065,SUBSTANTIATING
419066,CRITICIZING
419067,CRITICIZING
419068,CRITICIZING
419069,CRITICIZING
419070,CRITICIZING
419071,USE
419072,USE
419073,CRITICIZING
419074,CRITICIZING
419075,CRITICIZING
419076,CRITICIZING
419077,CRITICIZING
419078,CRITICIZING
419079,CRITICIZING
419080,CRITICIZING
419081,CRITICIZING
419082,CRITICIZING
419083,CRITICIZING
419084,CRITICIZING
419085,CRITICIZING
419086,CRITICIZING
419087,CRITICIZING
419088,CRITICIZING
419089,CRITICIZING
419090,CRITICIZING
419091,CRITICIZING
419092,CRITICIZING
419093,CRITICIZING
419094,CRITICIZING
419095,USE
419096,COMPARISON
419097,USE
419098,CRITICIZING
419099,CRITICIZING
419100,CRITICIZING
419101,CRITICIZING
419102,CRITICIZING
419103,CRITICIZING
419104,NEUTRAL_OR_UNKNOWN
419105,CRITICIZING
419106,CRITICIZING
419107,CRITICIZING
419108,CRITICIZING
419109,CRITICIZING
419110,CRITICIZING
419111,CRITICIZING
419112,CRITICIZING
419113,USE
419114,USE
419115,NEUTRAL_OR_UNKNOWN
419116,CRITICIZING
419117,CRITICIZING
419118,CRITICIZING
419119,CRITICIZING
419120,NEUTRAL_OR_UNKNOWN
419121,CRITICIZING
419122,CRITICIZING
419123,NEUTRAL_OR_UNKNOWN
419124,CRITICIZING
419125,NEUTRAL_OR_UNKNOWN
419126,COMPARISON
419127,CRITICIZING
419128,CRITICIZING
419129,CRITICIZING
419130,CRITICIZING
419131,USE
419132,CRITICIZING
419133,NEUTRAL_OR_UNKNOWN
419134,CRITICIZING
419135,NEUTRAL_OR_UNKNOWN
419136,CRITICIZING
419137,CRITICIZING
419138,CRITICIZING
419139,CRITICIZING
419140,CRITICIZING
419141,CRITICIZING
419142,CRITICIZING
419143,CRITICIZING
419144,CRITICIZING
419145,USE
419146,USE
419147,CRITICIZING
419148,CRITICIZING
419149,CRITICIZING
419150,CRITICIZING
419151,CRITICIZING
419152,CRITICIZING
419153,CRITICIZING
419154,NEUTRAL_OR_UNKNOWN
419155,CRITICIZING
419156,CRITICIZING
419157,USE
419158,CRITICIZING
419159,CRITICIZING
419160,SUBSTANTIATING
419161,NEUTRAL_OR_UNKNOWN
419162,CRITICIZING
419163,CRITICIZING
419164,CRITICIZING
419165,USE
419166,CRITICIZING
419167,CRITICIZING
419168,CRITICIZING
419169,USE
419170,CRITICIZING
419171,CRITICIZING
419172,CRITICIZING
419173,CRITICIZING
419174,CRITICIZING
419175,CRITICIZING
419176,CRITICIZING
419177,CRITICIZING
419178,CRITICIZING
419179,CRITICIZING
419180,COMPARISON
419181,USE
419182,CRITICIZING
419183,CRITICIZING
419184,CRITICIZING
419185,CRITICIZING
419186,NEUTRAL_OR_UNKNOWN
419187,CRITICIZING
419188,CRITICIZING
419189,CRITICIZING
419190,CRITICIZING
419191,CRITICIZING
419192,CRITICIZING
419193,CRITICIZING
419194,CRITICIZING
419195,CRITICIZING
419196,CRITICIZING
419197,CRITICIZING
419198,CRITICIZING
419199,CRITICIZING
419200,SUBSTANTIATING
419201,CRITICIZING
419202,CRITICIZING
419203,CRITICIZING
419204,NEUTRAL_OR_UNKNOWN
419205,SUBSTANTIATING
419206,CRITICIZING
419207,SUBSTANTIATING
419208,CRITICIZING
419209,CRITICIZING
419210,CRITICIZING
419211,CRITICIZING
419212,CRITICIZING
419213,CRITICIZING
419214,CRITICIZING
419215,CRITICIZING
419216,SUBSTANTIATING
419217,CRITICIZING
419218,CRITICIZING
419219,CRITICIZING
419220,CRITICIZING
419221,CRITICIZING
419222,CRITICIZING
419223,CRITICIZING
419224,CRITICIZING
419225,USE
419226,CRITICIZING
419227,CRITICIZING
419228,CRITICIZING
419229,CRITICIZING
419230,CRITICIZING
419231,USE
419232,CRITICIZING
419233,CRITICIZING
419234,USE
419235,CRITICIZING
419236,NEUTRAL_OR_UNKNOWN
419237,SUBSTANTIATING
419238,USE
419239,CRITICIZING
419240,USE
419241,CRITICIZING
419242,CRITICIZING
419243,CRITICIZING
419244,CRITICIZING
419245,SUBSTANTIATING
419246,USE
419247,CRITICIZING
419248,NEUTRAL_OR_UNKNOWN
419249,USE
419250,SUBSTANTIATING
419251,USE
419252,CRITICIZING
419253,BASIS
419254,CRITICIZING
419255,CRITICIZING
419256,CRITICIZING
419257,USE
419258,CRITICIZING
419259,SUBSTANTIATING
419260,USE
419261,CRITICIZING
419262,CRITICIZING
419263,CRITICIZING
