1,CRITICIZING
2,CRITICIZING
3,CRITICIZING
4,CRITICIZING
5,CRITICIZING
6,CRITICIZING
7,NEUTRAL_OR_UNKNOWN
8,CRITICIZING
9,CRITICIZING
10,CRITICIZING
11,CRITICIZING
12,CRITICIZING
13,COMPARISON
14,CRITICIZING
15,CRITICIZING
16,USE
17,COMPARISON
18,USE
19,CRITICIZING
20,CRITICIZING
21,CRITICIZING
22,CRITICIZING
23,CRITICIZING
24,USE
25,USE
26,CRITICIZING
27,CRITICIZING
28,NEUTRAL_OR_UNKNOWN
29,CRITICIZING
30,NEUTRAL_OR_UNKNOWN
31,CRITICIZING
32,CRITICIZING
33,CRITICIZING
34,CRITICIZING
35,NEUTRAL_OR_UNKNOWN
36,NEUTRAL_OR_UNKNOWN
37,NEUTRAL_OR_UNKNOWN
38,CRITICIZING
39,CRITICIZING
40,CRITICIZING
41,CRITICIZING
42,CRITICIZING
43,CRITICIZING
44,CRITICIZING
45,CRITICIZING
46,CRITICIZING
47,USE
48,CRITICIZING
49,CRITICIZING
50,CRITICIZING
51,CRITICIZING
52,CRITICIZING
53,CRITICIZING
54,NEUTRAL_OR_UNKNOWN
55,CRITICIZING
56,CRITICIZING
57,CRITICIZING
58,CRITICIZING
59,CRITICIZING
60,USE
61,CRITICIZING
62,CRITICIZING
63,CRITICIZING
64,CRITICIZING
