299001,NEUTRAL
299002,POSITIVE
299003,NEUTRAL
299004,NEUTRAL
299005,NEUTRAL
299006,NEUTRAL
299007,POSITIVE
299008,NEUTRAL
299009,NEUTRAL
299010,POSITIVE
299011,POSITIVE
299012,POSITIVE
299013,POSITIVE
299014,NEUTRAL
299015,NEUTRAL
299016,NEUTRAL
299017,BAD_CONTEXT
299018,NEGATIVE
299019,POSITIVE
299020,NEUTRAL
299021,POSITIVE
299022,NEUTRAL
299023,NEUTRAL
299024,NEUTRAL
299025,NEUTRAL
299026,NEUTRAL
299027,POSITIVE
299028,NEUTRAL
299029,POSITIVE
299030,NEGATIVE
299031,POSITIVE
299032,NEGATIVE
299033,POSITIVE
299034,POSITIVE
299035,POSITIVE
299036,POSITIVE
299037,NEUTRAL
299038,POSITIVE
299039,NEUTRAL
299040,NEUTRAL
299041,NEUTRAL
299042,NEUTRAL
299043,NEGATIVE
299044,POSITIVE
299045,BAD_CONTEXT
299046,POSITIVE
299047,NEUTRAL
299048,BAD_CONTEXT
299049,NEUTRAL
299050,NEUTRAL
299051,NEUTRAL
299052,NEUTRAL
299053,NEUTRAL
299054,NEGATIVE
299055,NEGATIVE
299056,POSITIVE
299057,NEUTRAL
299058,NEUTRAL
299059,NEUTRAL
299060,POSITIVE
299061,NEUTRAL
299062,NEGATIVE
299063,NEUTRAL
299064,NEUTRAL
299065,POSITIVE
299066,NEUTRAL
299067,NEUTRAL
299068,NEGATIVE
299069,POSITIVE
299070,NEUTRAL
299071,NEGATIVE
299072,NEUTRAL
299073,POSITIVE
299074,POSITIVE
299075,NEUTRAL
299076,POSITIVE
299077,POSITIVE
299078,NEUTRAL
299079,POSITIVE
299080,NEUTRAL
299081,NEUTRAL
299082,POSITIVE
299083,POSITIVE
299084,POSITIVE
299085,NEGATIVE
299086,POSITIVE
299087,POSITIVE
299088,POSITIVE
299089,NEUTRAL
299090,NEUTRAL
299091,POSITIVE
299092,NEUTRAL
299093,POSITIVE
299094,NEUTRAL
299095,NEUTRAL
299096,POSITIVE
299097,NEUTRAL
299098,NEGATIVE
299099,NEUTRAL
299100,POSITIVE
299101,POSITIVE
299102,NEUTRAL
299103,NEUTRAL
299104,POSITIVE
299105,NEUTRAL
299106,POSITIVE
299107,NEUTRAL
299108,POSITIVE
299109,NEGATIVE
299110,POSITIVE
299111,NEUTRAL
299112,NEUTRAL
299113,NEUTRAL
299114,NEUTRAL
299115,POSITIVE
299116,NEUTRAL
299117,NEUTRAL
299118,NEUTRAL
299119,NEUTRAL
299120,POSITIVE
299121,NEUTRAL
299122,NEUTRAL
299123,NEUTRAL
299124,NEUTRAL
299125,POSITIVE
299126,NEGATIVE
299127,NEUTRAL
299128,BAD_CONTEXT
299129,NEUTRAL
299130,NEUTRAL
299131,NEUTRAL
299132,NEUTRAL
299133,POSITIVE
299134,NEUTRAL
299135,NEUTRAL
299136,NEGATIVE
299137,NEGATIVE
299138,POSITIVE
299139,NEUTRAL
299140,POSITIVE
299141,NEUTRAL
299142,POSITIVE
299143,NEUTRAL
299144,NEUTRAL
299145,POSITIVE
299146,NEUTRAL
299147,POSITIVE
299148,NEUTRAL
299149,NEGATIVE
299150,NEUTRAL
299151,NEGATIVE
299152,NEGATIVE
299153,NEUTRAL
299154,POSITIVE
299155,POSITIVE
299156,NEGATIVE
299157,NEUTRAL
299158,NEUTRAL
299159,NEUTRAL
299160,NEUTRAL
299161,NEUTRAL
299162,NEUTRAL
299163,NEUTRAL
299164,POSITIVE
299165,NEUTRAL
299166,NEUTRAL
299167,NEUTRAL
299168,NEUTRAL
299169,POSITIVE
299170,NEUTRAL
299171,NEGATIVE
299172,NEUTRAL
299173,NEUTRAL
299174,NEUTRAL
299175,POSITIVE
299176,NEUTRAL
299177,NEGATIVE
299178,NEUTRAL
299179,NEUTRAL
299180,POSITIVE
299181,NEGATIVE
299182,NEUTRAL
299183,POSITIVE
299184,NEUTRAL
299185,NEUTRAL
299186,POSITIVE
299187,NEUTRAL
299188,POSITIVE
299189,NEGATIVE
299190,NEUTRAL
299191,NEUTRAL
299192,NEUTRAL
299193,NEGATIVE
299194,POSITIVE
299195,NEUTRAL
299196,NEUTRAL
299197,NEGATIVE
299198,NEGATIVE
299199,NEUTRAL
299200,NEUTRAL
299201,NEUTRAL
299202,NEUTRAL
299203,NEUTRAL
299204,NEGATIVE
299205,NEUTRAL
299206,BAD_CONTEXT
299207,NEUTRAL
299208,POSITIVE
299209,NEUTRAL
299210,NEUTRAL
299211,POSITIVE
299212,POSITIVE
299213,NEUTRAL
299214,NEUTRAL
299215,NEUTRAL
299216,NEUTRAL
299217,NEUTRAL
299218,NEUTRAL
299219,BAD_CONTEXT
299220,POSITIVE
299221,NEUTRAL
299222,POSITIVE
299223,NEUTRAL
299224,NEUTRAL
299225,NEUTRAL
