279001,CRITICIZING
279002,CRITICIZING
279003,CRITICIZING
279004,NEUTRAL_OR_UNKNOWN
279005,CRITICIZING
279006,CRITICIZING
279007,CRITICIZING
279008,CRITICIZING
279009,CRITICIZING
279010,CRITICIZING
279011,CRITICIZING
279012,CRITICIZING
279013,CRITICIZING
279014,CRITICIZING
279015,CRITICIZING
279016,CRITICIZING
279017,CRITICIZING
279018,BASIS
279019,CRITICIZING
279020,CRITICIZING
279021,CRITICIZING
279022,CRITICIZING
279023,CRITICIZING
279024,CRITICIZING
279025,NEUTRAL_OR_UNKNOWN
279026,CRITICIZING
279027,CRITICIZING
279028,CRITICIZING
279029,CRITICIZING
279030,CRITICIZING
279031,CRITICIZING
279032,CRITICIZING
279033,CRITICIZING
279034,NEUTRAL_OR_UNKNOWN
279035,CRITICIZING
279036,CRITICIZING
279037,CRITICIZING
279038,CRITICIZING
279039,USE
279040,CRITICIZING
279041,NEUTRAL_OR_UNKNOWN
279042,CRITICIZING
279043,CRITICIZING
279044,CRITICIZING
279045,CRITICIZING
279046,CRITICIZING
279047,CRITICIZING
279048,USE
279049,CRITICIZING
279050,CRITICIZING
279051,CRITICIZING
279052,NEUTRAL_OR_UNKNOWN
279053,CRITICIZING
279054,CRITICIZING
279055,CRITICIZING
279056,CRITICIZING
279057,CRITICIZING
279058,CRITICIZING
279059,CRITICIZING
279060,CRITICIZING
279061,CRITICIZING
279062,CRITICIZING
279063,CRITICIZING
279064,CRITICIZING
279065,CRITICIZING
279066,CRITICIZING
279067,CRITICIZING
279068,CRITICIZING
279069,CRITICIZING
279070,CRITICIZING
279071,CRITICIZING
279072,NEUTRAL_OR_UNKNOWN
279073,CRITICIZING
279074,CRITICIZING
279075,CRITICIZING
279076,CRITICIZING
279077,CRITICIZING
279078,CRITICIZING
279079,COMPARISON
279080,BASIS
279081,NEUTRAL_OR_UNKNOWN
279082,USE
279083,USE
279084,CRITICIZING
279085,CRITICIZING
279086,CRITICIZING
279087,NEUTRAL_OR_UNKNOWN
279088,CRITICIZING
279089,NEUTRAL_OR_UNKNOWN
279090,CRITICIZING
279091,CRITICIZING
279092,CRITICIZING
279093,CRITICIZING
279094,CRITICIZING
279095,CRITICIZING
279096,CRITICIZING
279097,CRITICIZING
279098,CRITICIZING
279099,CRITICIZING
279100,CRITICIZING
279101,CRITICIZING
279102,USE
279103,CRITICIZING
279104,CRITICIZING
279105,USE
279106,NEUTRAL_OR_UNKNOWN
279107,CRITICIZING
279108,CRITICIZING
279109,CRITICIZING
279110,CRITICIZING
279111,CRITICIZING
279112,CRITICIZING
279113,COMPARISON
279114,USE
279115,USE
279116,CRITICIZING
279117,CRITICIZING
279118,CRITICIZING
279119,CRITICIZING
279120,CRITICIZING
279121,CRITICIZING
279122,CRITICIZING
279123,CRITICIZING
279124,CRITICIZING
279125,NEUTRAL_OR_UNKNOWN
279126,CRITICIZING
279127,CRITICIZING
279128,CRITICIZING
279129,CRITICIZING
279130,CRITICIZING
279131,CRITICIZING
279132,NEUTRAL_OR_UNKNOWN
279133,CRITICIZING
279134,CRITICIZING
279135,NEUTRAL_OR_UNKNOWN
279136,NEUTRAL_OR_UNKNOWN
279137,CRITICIZING
279138,CRITICIZING
279139,CRITICIZING
279140,CRITICIZING
279141,CRITICIZING
279142,CRITICIZING
279143,CRITICIZING
279144,CRITICIZING
279145,CRITICIZING
279146,CRITICIZING
279147,CRITICIZING
279148,CRITICIZING
279149,CRITICIZING
279150,CRITICIZING
279151,CRITICIZING
279152,NEUTRAL_OR_UNKNOWN
279153,CRITICIZING
279154,CRITICIZING
279155,CRITICIZING
279156,CRITICIZING
279157,CRITICIZING
279158,CRITICIZING
279159,CRITICIZING
279160,CRITICIZING
279161,CRITICIZING
279162,CRITICIZING
279163,SUBSTANTIATING
279164,CRITICIZING
279165,CRITICIZING
279166,CRITICIZING
279167,USE
279168,NEUTRAL_OR_UNKNOWN
279169,USE
279170,NEUTRAL_OR_UNKNOWN
279171,COMPARISON
279172,CRITICIZING
279173,CRITICIZING
279174,CRITICIZING
279175,BASIS
279176,CRITICIZING
279177,CRITICIZING
279178,CRITICIZING
279179,NEUTRAL_OR_UNKNOWN
279180,CRITICIZING
279181,CRITICIZING
279182,CRITICIZING
279183,CRITICIZING
279184,CRITICIZING
279185,CRITICIZING
279186,CRITICIZING
279187,CRITICIZING
279188,CRITICIZING
279189,CRITICIZING
279190,NEUTRAL_OR_UNKNOWN
279191,CRITICIZING
279192,CRITICIZING
279193,CRITICIZING
279194,CRITICIZING
279195,SUBSTANTIATING
279196,CRITICIZING
279197,CRITICIZING
279198,CRITICIZING
279199,CRITICIZING
279200,CRITICIZING
279201,CRITICIZING
279202,CRITICIZING
279203,CRITICIZING
279204,CRITICIZING
279205,NEUTRAL_OR_UNKNOWN
279206,CRITICIZING
279207,CRITICIZING
279208,CRITICIZING
279209,CRITICIZING
279210,CRITICIZING
279211,CRITICIZING
279212,CRITICIZING
279213,CRITICIZING
279214,CRITICIZING
279215,CRITICIZING
279216,CRITICIZING
279217,CRITICIZING
279218,CRITICIZING
279219,CRITICIZING
279220,NEUTRAL_OR_UNKNOWN
279221,CRITICIZING
279222,CRITICIZING
279223,CRITICIZING
279224,CRITICIZING
279225,CRITICIZING
279226,CRITICIZING
279227,CRITICIZING
279228,CRITICIZING
279229,CRITICIZING
279230,CRITICIZING
279231,BASIS
279232,CRITICIZING
279233,CRITICIZING
279234,BASIS
279235,USE
279236,CRITICIZING
279237,CRITICIZING
279238,CRITICIZING
279239,CRITICIZING
279240,CRITICIZING
279241,CRITICIZING
279242,NEUTRAL_OR_UNKNOWN
279243,USE
279244,CRITICIZING
279245,CRITICIZING
279246,CRITICIZING
279247,USE
279248,CRITICIZING
279249,USE
279250,NEUTRAL_OR_UNKNOWN
279251,CRITICIZING
279252,CRITICIZING
279253,CRITICIZING
279254,CRITICIZING
279255,CRITICIZING
279256,CRITICIZING
279257,CRITICIZING
279258,NEUTRAL_OR_UNKNOWN
279259,SUBSTANTIATING
279260,USE
279261,CRITICIZING
